"Survey","Reef","Site","Drop","Frame","Depth","Comment","Family","Genus","Species","Code","MaxN","Species_name","T_ID","Date","Lat","Long","Habitat","Aspect","Benthic_Complexity"
"Feb_21","Flinders","Flinders_S2","D5",20047,"59","microdon","Lethrinidae","Gymnocranius","microdon",NA,1,"Gymnocranius microdon","Feb_21_Flinders_S2_D5","17/02/2021",17.84355,148.46304,"lagoon",NA,NA
"Feb_21","Flinders","Flinders_S2","D5",23967,"59",NA,"Lethrinidae","Lethrinus","olivaceus",37351004,1,"Lethrinus olivaceus","Feb_21_Flinders_S2_D5","17/02/2021",17.84355,148.46304,"lagoon",NA,NA
"Feb_21","Flinders","Flinders_S2","D5",13853,"59",NA,"Lethrinidae","Monotaxis","grandoculis",37351026,1,"Monotaxis grandoculis","Feb_21_Flinders_S2_D5","17/02/2021",17.84355,148.46304,"lagoon",NA,NA
"Feb_21","Flinders","Flinders_S2","D5",24833,"59",NA,"Lutjanidae","Aprion","virescens",37346027,1,"Aprion virescens","Feb_21_Flinders_S2_D5","17/02/2021",17.84355,148.46304,"lagoon",NA,NA
"Feb_21","Flinders","Flinders_S2","D5",47340,"59",NA,"Lutjanidae","Lutjanus","bohar",37346029,2,"Lutjanus bohar","Feb_21_Flinders_S2_D5","17/02/2021",17.84355,148.46304,"lagoon",NA,NA
"Feb_21","Flinders","Flinders_S2","D5",11678,"59",NA,"Lutjanidae","Macolor","macularis",37346047,1,"Macolor macularis","Feb_21_Flinders_S2_D5","17/02/2021",17.84355,148.46304,"lagoon",NA,NA
"Feb_21","Flinders","Flinders_S2","D5",19885,"59",NA,"Mullidae","Parupeneus","barberinus",37355022,1,"Parupeneus barberinus","Feb_21_Flinders_S2_D5","17/02/2021",17.84355,148.46304,"lagoon",NA,NA
"Feb_21","Flinders","Flinders_S2","D5",16864,"59","aureofasciatus","Nemipteridae","Pentapodus","aureofasciatus",NA,3,"Pentapodus aureofasciatus","Feb_21_Flinders_S2_D5","17/02/2021",17.84355,148.46304,"lagoon",NA,NA
"Feb_21","Flinders","Flinders_S2","D5",31759,"59","melanospilos","Pomacanthidae","Genicanthus","melanospilos",NA,1,"Genicanthus melanospilos","Feb_21_Flinders_S2_D5","17/02/2021",17.84355,148.46304,"lagoon",NA,NA
"Feb_21","Flinders","Flinders_S2","D5",45582,"59",NA,"Serranidae","Plectropomus","laevis",37311079,1,"Plectropomus laevis","Feb_21_Flinders_S2_D5","17/02/2021",17.84355,148.46304,"lagoon",NA,NA
"Feb_21","Flinders","Flinders_S2","D5",24833,"59",NA,"Serranidae","Plectropomus","leopardus",37311078,2,"Plectropomus leopardus","Feb_21_Flinders_S2_D5","17/02/2021",17.84355,148.46304,"lagoon",NA,NA
"Feb_21","Herald","Herald_1","D1",35771,"42",NA,"Acanthuridae","Naso","hexacanthus",37437028,10,"Naso hexacanthus","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",14550,"42",NA,"Balistidae","Balistoides","viridescens",37465048,1,"Balistoides viridescens","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",41135,"42",NA,"Balistidae","Odonus","niger",37465061,11,"Odonus niger","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",56741,"42",NA,"Balistidae","Pseudobalistes","flavimarginatus",37465071,1,"Pseudobalistes flavimarginatus","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",52154,"42",NA,"Balistidae","Sufflamen","fraenatum",37465014,1,"Sufflamen fraenatum","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",23143,"42",NA,"Carangidae","Caranx","melampygus",37337050,1,"Caranx melampygus","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",22117,"42",NA,"Carcharhinidae","Carcharhinus","albimarginatus",37018027,1,"Carcharhinus albimarginatus","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",17014,"42",NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,1,"Carcharhinus amblyrhynchos","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",33438,"42",NA,"Labridae","Cheilinus","undulatus",37384038,1,"Cheilinus undulatus","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",39218,"42",NA,"Labridae","Choerodon","jordani",37384077,3,"Choerodon jordani","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",45169,"42","longipes","Labridae","Hologymnosus","longipes",NA,4,"Hologymnosus longipes","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",44325,"42","euanus","Lethrinidae","Gymnocranius","euanus",NA,4,"Gymnocranius euanus","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",60587,"42",NA,"Lethrinidae","Lethrinus","olivaceus",37351004,1,"Lethrinus olivaceus","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",17856,"42",NA,"Lethrinidae","Lethrinus","rubrioperculatus",37351012,4,"Lethrinus rubrioperculatus","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",56917,"42",NA,"Lutjanidae","Aprion","virescens",37346027,1,"Aprion virescens","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",53058,"42",NA,"Lutjanidae","Lutjanus","bohar",37346029,3,"Lutjanus bohar","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",14136,"42",NA,"Malacanthidae","Malacanthus","brevirostris",37331009,1,"Malacanthus brevirostris","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",38358,"42",NA,"Sphyraenidae","Sphyraena","barracuda",37382008,1,"Sphyraena barracuda","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D1",43950,"42","longipes","Synodontidae","Synodus","longipes",NA,3,"Synodus longipes","Feb_21_Herald_1_D1","15/02/2021",16.97241,149.16846,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D2",42150,"52",NA,"Acanthuridae","Naso","tonganus",37437047,1,"Naso tonganus","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D2",35828,"52",NA,"Balistidae","Abalistes","stellatus",37465011,2,"Abalistes stellatus","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D2",11733,"52",NA,"Carangidae","Carangoides","orthogrammus",37337057,1,"Carangoides orthogrammus","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D2",58213,"52",NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,1,"Carcharhinus amblyrhynchos","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D2",4787,"52",NA,"Labridae","Iniistius","pavo",37384177,1,"Iniistius pavo","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D2",3126,"52","euanus","Lethrinidae","Gymnocranius","euanus",NA,5,"Gymnocranius euanus","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D2",22859,"52",NA,"Lethrinidae","Gymnocranius","grandoculis",37351005,1,"Gymnocranius grandoculis","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D2",50069,"52",NA,"Lethrinidae","Lethrinus","olivaceus",37351004,1,"Lethrinus olivaceus","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D2",4144,"52",NA,"Lethrinidae","Lethrinus","rubrioperculatus",37351012,3,"Lethrinus rubrioperculatus","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D2",16921,"52",NA,"Lutjanidae","Lutjanus","bohar",37346029,1,"Lutjanus bohar","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D2",5905,"52","pfluegeri","Mullidae","Mulloidichthys","pfluegeri",NA,4,"Mulloidichthys pfluegeri","Feb_21_Herald_1_D2","15/02/2021",16.97632,149.16705,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",55293,"71",NA,"Acanthuridae","Acanthurus","dussumieri",37437008,1,"Acanthurus dussumieri","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",51241,"71",NA,"Acanthuridae","Acanthurus","mata",37437011,7,"Acanthurus mata","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",16443,"71",NA,"Acanthuridae","Naso","lopezi",37437030,7,"Naso lopezi","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",42253,"71",NA,"Balistidae","Abalistes","stellatus",37465011,2,"Abalistes stellatus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",26916,"71",NA,"Balistidae","Odonus","niger",37465061,20,"Odonus niger","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",22231,"71",NA,"Balistidae","Sufflamen","fraenatum",37465014,1,"Sufflamen fraenatum","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",33006,"71",NA,"Carangidae","Carangoides","orthogrammus",37337057,1,"Carangoides orthogrammus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",24012,"71",NA,"Carangidae","Caranx","melampygus",37337050,2,"Caranx melampygus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",18759,"71",NA,"Carcharhinidae","Carcharhinus","albimarginatus",37018027,1,"Carcharhinus albimarginatus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",27243,"71",NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,2,"Carcharhinus amblyrhynchos","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",45369,"71",NA,"Chaetodontidae","Heniochus","acuminatus",37365011,2,"Heniochus acuminatus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",57963,"71",NA,"Labridae","Choerodon","jordani",37384077,2,"Choerodon jordani","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",41767,"71","euanus","Lethrinidae","Gymnocranius","euanus",NA,5,"Gymnocranius euanus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",25005,"71",NA,"Lethrinidae","Lethrinus","rubrioperculatus",37351012,3,"Lethrinus rubrioperculatus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",9022,"71",NA,"Lutjanidae","Lutjanus","bohar",37346029,2,"Lutjanus bohar","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",23764,"71",NA,"Lutjanidae","Pristipomoides","filamentosus",37346032,6,"Pristipomoides filamentosus","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",16773,"71","pfluegeri","Mullidae","Mulloidichthys","pfluegeri",NA,4,"Mulloidichthys pfluegeri","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D3",33858,"71",NA,"Scombridae","Gymnosarda","unicolor",37441029,1,"Gymnosarda unicolor","Feb_21_Herald_1_D3","15/02/2021",16.98023,149.16542,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",36078,"81",NA,"Balistidae","Abalistes","stellatus",37465011,1,"Abalistes stellatus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",17782,"81",NA,"Balistidae","Balistoides","viridescens",37465048,1,"Balistoides viridescens","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",15199,"81",NA,"Balistidae","Pseudobalistes","flavimarginatus",37465071,1,"Pseudobalistes flavimarginatus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",2792,"81",NA,"Balistidae","Pseudobalistes","fuscus",37465027,1,"Pseudobalistes fuscus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",11214,"81",NA,"Balistidae","Sufflamen","fraenatum",37465014,1,"Sufflamen fraenatum","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",53477,"81",NA,"Carangidae","Carangoides","orthogrammus",37337057,1,"Carangoides orthogrammus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",36689,"81",NA,"Carangidae","Seriola","rivoliana",37337052,1,"Seriola rivoliana","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",21685,"81",NA,"Carcharhinidae","Carcharhinus","albimarginatus",37018027,1,"Carcharhinus albimarginatus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",4870,"81",NA,"Labridae","Halichoeres","hartzfeldii",NA,2,"Halichoeres hartzfeldii","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",31947,"81","euanus","Lethrinidae","Gymnocranius","euanus",NA,2,"Gymnocranius euanus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",14935,"81",NA,"Lethrinidae","Lethrinus","olivaceus",37351004,1,"Lethrinus olivaceus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",3741,"81",NA,"Lethrinidae","Lethrinus","rubrioperculatus",37351012,4,"Lethrinus rubrioperculatus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",42874,"81",NA,"Lutjanidae","Aprion","virescens",37346027,1,"Aprion virescens","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",203,"81",NA,"Malacanthidae","Malacanthus","brevirostris",37331009,1,"Malacanthus brevirostris","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",35728,"81",NA,"Monacanthidae","Aluterus","scriptus",37465045,1,"Aluterus scriptus","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",28337,"81","pfluegeri","Mullidae","Mulloidichthys","pfluegeri",NA,6,"Mulloidichthys pfluegeri","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D4",57461,"81",NA,"Serranidae","Variola","albimarginata",37311026,1,"Variola albimarginata","Feb_21_Herald_1_D4","15/02/2021",16.98371,149.16243,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",22418,"35",NA,"Acanthuridae","Acanthurus","dussumieri",37437008,7,"Acanthurus dussumieri","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",21702,"35",NA,"Acanthuridae","Naso","brevirostris",37437026,4,"Naso brevirostris","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",38507,"35","planktivore","Acanthuridae","Naso","planktivore",NA,4,"Naso planktivore","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",54883,"35",NA,"Acanthuridae","Naso","vlamingii",37437032,3,"Naso vlamingii","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",6607,"35",NA,"Acanthuridae","Zebrasoma","veliferum",37437037,2,"Zebrasoma veliferum","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",43550,"35",NA,"Balistidae","Balistapus","undulatus",37465047,1,"Balistapus undulatus","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",15388,"35",NA,"Balistidae","Balistoides","viridescens",37465048,1,"Balistoides viridescens","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",22788,"35",NA,"Balistidae","Melichthys","vidua",37465058,3,"Melichthys vidua","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",25768,"35",NA,"Carangidae","Caranx","melampygus",37337050,2,"Caranx melampygus","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",19360,"35",NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,5,"Carcharhinus amblyrhynchos","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",57706,"35",NA,"Carcharhinidae","Galeocerdo","cuvier",37018022,1,"Galeocerdo cuvier","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",61832,"35",NA,"Carcharhinidae","Triaenodon","obesus",37018038,1,"Triaenodon obesus","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",14305,"35",NA,"Echeneidae","Echeneis","naucrates",37336001,1,"Echeneis naucrates","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",58678,"35","loxozonus","Labridae","Bodianus","loxozonus",NA,3,"Bodianus loxozonus","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",8953,"35",NA,"Labridae","Cheilinus","undulatus",37384038,1,"Cheilinus undulatus","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",36084,"35","euanus","Lethrinidae","Gymnocranius","euanus",NA,2,"Gymnocranius euanus","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",45669,"35",NA,"Lethrinidae","Lethrinus","erythracanthus",37351025,1,"Lethrinus erythracanthus","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",963,"35",NA,"Lethrinidae","Lethrinus","olivaceus",37351004,1,"Lethrinus olivaceus","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",48562,"35",NA,"Lethrinidae","Monotaxis","grandoculis",37351026,3,"Monotaxis grandoculis","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",47457,"35",NA,"Lutjanidae","Aphareus","furca",37346036,1,"Aphareus furca","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",43037,"35",NA,"Lutjanidae","Aprion","virescens",37346027,1,"Aprion virescens","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",6727,"35",NA,"Lutjanidae","Lutjanus","bohar",37346029,2,"Lutjanus bohar","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",34426,"35",NA,"Lutjanidae","Macolor","niger",37346048,1,"Macolor niger","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",28510,"35",NA,"Mullidae","Parupeneus","cyclostomus",37355025,2,"Parupeneus cyclostomus","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",30575,"35",NA,"Pomacentridae","Pomacentrus","vaiuli",37372126,2,"Pomacentrus vaiuli","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",29498,"35",NA,"Scaridae","Cetoscarus","ocellatus",37386007,1,"Cetoscarus ocellatus","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",16145,"35",NA,"Scaridae","Chlorurus","microrhinos",37386020,1,"Chlorurus microrhinos","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",16276,"35","altipinnis","Scaridae","Scarus","altipinnis",NA,1,"Scarus altipinnis","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",2823,"35",NA,"Scaridae","Scarus","niger",37386021,1,"Scarus niger","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",19360,"35",NA,"Serranidae","Variola","louti",37311166,1,"Variola louti","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",47464,"35",NA,"Siganidae","Siganus","argenteus",37438007,4,"Siganus argenteus","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Herald","Herald_1","D5",43550,"35",NA,"Zanclidae","Zanclus","cornutus",37437001,1,"Zanclus cornutus","Feb_21_Herald_1_D5","15/02/2021",16.98438,149.15776,"outer_reef",NA,NA
"Feb_21","Holmes","Holmes_1","D4",21941,"45","planktivore","Acanthuridae","Naso","planktivore",NA,1,"Naso planktivore","Feb_21_Holmes_1_D4","19/02/2021",16.51584,147.84613,"outer_reef",NA,NA
"Feb_21","Holmes","Holmes_1","D4",37614,"45",NA,"Balistidae","Balistoides","conspicillum",37465031,1,"Balistoides conspicillum","Feb_21_Holmes_1_D4","19/02/2021",16.51584,147.84613,"outer_reef",NA,NA
"Feb_21","Holmes","Holmes_1","D4",60746,"45",NA,"Balistidae","Balistoides","viridescens",37465048,1,"Balistoides viridescens","Feb_21_Holmes_1_D4","19/02/2021",16.51584,147.84613,"outer_reef",NA,NA
