Filename,Period,Length_mm,OpCode,Family,Genus,Species,Number,Comment
Osprey_D2D3_L_(3).MP4,T1,58.2,OspreyD2D3_Feb2021,Lutjanidae,Lutjanus,bohar,1,
Osprey_D2D3_L_(3).MP4,T1,149.3,OspreyD2D3_Feb2021,Carcharhinidae,Carcharhinus,amblyrhynchos,1,
Osprey_D2D3_L_(3).MP4,T1,,OspreyD2D3_Feb2021,Pomacanthidae,Genicanthus,,1,melanospilos_10.5
Osprey_D2D3_L_(3).MP4,T1,95.4,OspreyD2D3_Feb2021,Epinephelidae,Epinephelus,tukula,1,
Osprey_D2D3_L_(3).MP4,T1,3.6,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,5,
Osprey_D2D3_L_(3).MP4,T1,4.3,OspreyD2D3_Feb2021,Labridae,,sp,8,
Osprey_D2D3_L_(3).MP4,T2,4.3,OspreyD2D3_Feb2021,Pomacentridae,Chromis,sp,4,
Osprey_D2D3_L_(3).MP4,T2,45.3,OspreyD2D3_Feb2021,Balistidae,Balistoides,conspicillum,1,
Osprey_D2D3_L_(3).MP4,T2,6.7,OspreyD2D3_Feb2021,Pomacentridae,Pomacentrus,sp,1,
Osprey_D2D3_L_(3).MP4,T2,14.3,OspreyD2D3_Feb2021,Serranidae,Pseudanthias,pleurotaenia,1,
Osprey_D2D3_L_(4).MP4,T2,8.7,OspreyD2D3_Feb2021,Pomacentridae,Acanthochromis,polyacanthus,5,
Osprey_D2D3_L_(4).MP4,T2,,OspreyD2D3_Feb2021,Pomacentridae,Chromis,,1,agilis_8.1
Osprey_D2D3_L_(4).MP4,T2,5.4,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,4,
Osprey_D2D3_L_(4).MP4,T2,7.3,OspreyD2D3_Feb2021,Pomacentridae,Acanthochromis,polyacanthus,3,
Osprey_D2D3_L_(4).MP4,T2,,OspreyD2D3_Feb2021,Pomacentridae,Chromis,,2,analis_11.2
Osprey_D2D3_L_(4).MP4,T2,29.3,OspreyD2D3_Feb2021,Mullidae,Parupeneus,multifasciatus,1,
Osprey_D2D3_L_(4).MP4,T2,,OspreyD2D3_Feb2021,Pomacentridae,Chromis,,5,agilis_7.8
