"Survey","Reef","Site","Transect","Length_mm","Family","Genus","Species","Number","Comment","T_ID"
NA,"Osprey","Osp_N1","T12",195.864,"Serranidae","Cephalopholis","leopardus",1,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",87.662,"Pomacentridae","Chromis","amboinensis",12,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",39.082,"Pomacentridae","Chromis","margaritifer",8,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",132.223,"Malacanthidae","Hoplolatilus","starcki",1,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",131.427,"Malacanthidae","Hoplolatilus","starcki",1,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",41.618,"Pomacentridae","Chromis","iomelas",1,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",45.472,"Pomacentridae","Chromis","margaritifer",8,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",56.611,"Pomacentridae","Chromis","amboinensis",8,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",52.876,"Pomacentridae","Chromis","amboinensis",1,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",70.65,"Pomacentridae","Chromis","alpha",12,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",56.498,"Pomacentridae","Chromis","amboinensis",5,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",55.697,"Pomacentridae","Chromis","amboinensis",1,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",144.214,"Labridae","Bodianus","anthioides",1,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",84.697,"Pomacanthidae","Paracentropyge","multifasciata",1,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",66.619,"Pomacentridae","Chromis","amboinensis",1,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",87.678,"Pomacentridae","Chromis","alpha",1,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",67.058,"Pomacentridae","Chromis","amboinensis",12,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",137.785,"Acanthuridae","Ctenochaetus","binotatus",2,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",75.658,"Pomacentridae","Chromis","amboinensis",8,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",90.93,"Pomacentridae","Chromis","alpha",4,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",135.036,"Acanthuridae","Acanthurus","sp",1,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",52.237,"Pomacentridae","Chromis","iomelas",4,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",47.698,"Pomacentridae","Chromis","amboinensis",12,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T13",112.53,"Serranidae","Cephalopholis","leopardus",1,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",431.329,"Acanthuridae","Naso","vlamingii",1,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",100.835,"Pomacanthidae","Genicanthus","melanospilos",2,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",144.167,"Malacanthidae","Hoplolatilus","starcki",1,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",179.01,"Malacanthidae","Hoplolatilus","starcki",1,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",86.691,"Pomacentridae","Chromis","alpha",4,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",57.897,"Pomacentridae","Chromis","iomelas",1,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",76.043,"Pomacentridae","Chrysiptera","starki",6,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",139.581,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",119.81,"Serranidae","Pseudanthias","tuka",10,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",96.699,"Pomacentridae","Chromis","amboinensis",25,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",136.207,"Serranidae","Pseudanthias","pleurotaenia",1,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",160.774,"Labridae","Halichoeres","sp",1,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",246.271,"Holocentridae","Myripristis","sp",3,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",168.255,"Labridae","Bodianus","axillaris",1,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T14",150.867,"Holocentridae","Myripristis","sp",1,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",136.588,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",120.845,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",80.143,"Pomacentridae","Chromis","amboinensis",8,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",119.451,"Pomacentridae","Chromis","analis",1,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",261.886,"Lethrinidae","Monotaxis","heterodon",1,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",661.979,"Lutjanidae","Lutjanus","bohar",1,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",256.555,"Acanthuridae","Acanthurus","thompsoni",6,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",111.555,"Chaetodontidae","Chaetodon","kleinii",2,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",218.574,"Acanthuridae","Acanthurus","thompsoni",4,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",129.775,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",122.806,"Pomacentridae","Chromis","alpha",3,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",109.299,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",158.923,"Holocentridae","Myripristis","sp",5,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",274.711,"Acanthuridae","Acanthurus","nubilis",1,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",156.359,"Acanthuridae","Acanthurus","thompsoni",6,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",120.625,"Pomacentridae","Chromis","alpha",3,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",84.432,"Pomacentridae","Chromis","amboinensis",6,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T15",1065.25,"Carcharhinidae","Triaenodon","obesus",1,NA,"NA_Osp_N1_T15"
NA,"Osprey","Osp_N1","T15",139.968,"Acanthuridae","Acanthurus","thompsoni",8,NA,"NA_Osp_N1_T15"
NA,"Osprey","Osp_N1","T15",58.429,"Serranidae","Pseudanthias","tuka",12,NA,"NA_Osp_N1_T15"
NA,"Osprey","Osp_N1","T15",210.043,"Acanthuridae","Acanthurus","thompsoni",8,NA,"NA_Osp_N1_T15"
NA,"Osprey","Osp_N1","T1",4.7,"Pomacentridae","Chromis","amboinensis",1,NA,"NA_Osp_N1_T1"
NA,"Osprey","Osp_N1","T1",54.2,"Lutjanidae","Lutjanus","bohar",1,NA,"NA_Osp_N1_T1"
NA,"Osprey","Osp_N1","T1",18.4,"Lutjanidae","Macolor","niger",1,NA,"NA_Osp_N1_T1"
NA,"Osprey","Osp_N1","T1",5.2,"Pomacentridae","Chromis","amboinensis",4,NA,"NA_Osp_N1_T1"
NA,"Osprey","Osp_N1","T1",58.2,"Lutjanidae","Lutjanus","bohar",1,NA,"NA_Osp_N1_T1"
NA,"Osprey","Osp_N1","T1",149.3,"Carcharhinidae","Carcharhinus","amblyrhynchos",1,NA,"NA_Osp_N1_T1"
NA,"Osprey","Osp_N1","T1",NA,"Pomacanthidae","Genicanthus",NA,1,"melanospilos_10.5","NA_Osp_N1_T1"
NA,"Osprey","Osp_N1","T1",95.4,"Epinephelidae","Epinephelus","tukula",1,NA,"NA_Osp_N1_T1"
NA,"Osprey","Osp_N1","T1",3.6,"Pomacentridae","Chromis","amboinensis",5,NA,"NA_Osp_N1_T1"
NA,"Osprey","Osp_N1","T1",4.3,"Labridae",NA,"sp",8,NA,"NA_Osp_N1_T1"
NA,"Osprey","Osp_N1","T2",4.3,"Pomacentridae","Chromis","sp",4,NA,"NA_Osp_N1_T2"
NA,"Osprey","Osp_N1","T2",45.3,"Balistidae","Balistoides","conspicillum",1,NA,"NA_Osp_N1_T2"
NA,"Osprey","Osp_N1","T2",6.7,"Pomacentridae","Pomacentrus","sp",1,NA,"NA_Osp_N1_T2"
NA,"Osprey","Osp_N1","T2",14.3,"Serranidae","Pseudanthias","pleurotaenia",1,NA,"NA_Osp_N1_T2"
NA,"Osprey","Osp_N1","T2",8.7,"Pomacentridae","Acanthochromis","polyacanthus",5,NA,"NA_Osp_N1_T2"
NA,"Osprey","Osp_N1","T2",NA,"Pomacentridae","Chromis",NA,1,"agilis_8.1","NA_Osp_N1_T2"
NA,"Osprey","Osp_N1","T2",5.4,"Pomacentridae","Chromis","amboinensis",4,NA,"NA_Osp_N1_T2"
NA,"Osprey","Osp_N1","T2",7.3,"Pomacentridae","Acanthochromis","polyacanthus",3,NA,"NA_Osp_N1_T2"
NA,"Osprey","Osp_N1","T2",NA,"Pomacentridae","Chromis",NA,2,"analis_11.2","NA_Osp_N1_T2"
NA,"Osprey","Osp_N1","T2",29.3,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Osp_N1_T2"
NA,"Osprey","Osp_N1","T2",NA,"Pomacentridae","Chromis",NA,5,"agilis_7.8","NA_Osp_N1_T2"
NA,"Osprey","Osp_N1","T2",5.4,"Pomacentridae","Chromis","amboinensis",6,NA,"NA_Osp_N1_T2"
NA,"Osprey","Osp_N1","T2",12.7,"Microdesmidae","Ptereleotris","sp",1,NA,"NA_Osp_N1_T2"
NA,"Osprey","Osp_N1","T2",NA,"Pomacanthidae","Genicanthus",NA,1,"melanospilos_13.2","NA_Osp_N1_T2"
NA,"Osprey","Osp_N1","T2",13.3,"Malacanthidae","Hoplolatilus","sp",1,NA,"NA_Osp_N1_T2"
NA,"Osprey","Osp_N1","T3",6.7,"Pomacentridae","Chromis","alpha",1,NA,"NA_Osp_N1_T3"
NA,"Osprey","Osp_N1","T3",7.2,"Pomacentridae","Chromis","alpha",1,NA,"NA_Osp_N1_T3"
NA,"Osprey","Osp_N1","T3",14.6,"Mullidae","Parupeneus","sp",1,NA,"NA_Osp_N1_T3"
NA,"Osprey","Osp_N1","T4",4.5,"Apogonidae","Rhabdamia","sp",40,NA,"NA_Osp_N1_T4"
NA,"Osprey","Osp_N1","T4",10.6,"Serranidae","Pseudanthias","sp",10,NA,"NA_Osp_N1_T4"
NA,"Osprey","Osp_N1","T4",11.2,"Caesionidae","Caesio","sp",30,NA,"NA_Osp_N1_T4"
NA,"Osprey","Osp_N1","T4",4.9,"Pomacentridae","Chromis","margaritifer",1,NA,"NA_Osp_N1_T4"
NA,"Osprey","Osp_N1","T4",9.4,"Pomacentridae","Chromis","alpha",1,NA,"NA_Osp_N1_T4"
NA,"Osprey","Osp_N1","T4",6.7,"Pomacentridae","Chromis","margaritifer",3,NA,"NA_Osp_N1_T4"
NA,"Osprey","Osp_N1","T4",8.1,"Pomacentridae","Chromis","alpha",2,NA,"NA_Osp_N1_T4"
NA,"Osprey","Osp_N1","T5",7.8,"Gobiidae","Nemateleotris","magnifica",2,NA,"NA_Osp_N1_T5"
NA,"Osprey","Osp_N1","T5",6.7,"Pomacentridae","Chromis","margaritifer",6,NA,"NA_Osp_N1_T5"
NA,"Osprey","Osp_N1","T5",7.8,"Pomacentridae","Chromis","alpha",1,NA,"NA_Osp_N1_T5"
NA,"Osprey","Osp_N1","T6",7.5,"Pomacentridae","Chromis","margaritifer",4,NA,"NA_Osp_N1_T6"
NA,"Osprey","Osp_N1","T6",17.9,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Osp_N1_T6"
NA,"Osprey","Osp_N1","T6",12.2,"Serranidae","Pseudanthias","pleurotaenia",2,NA,"NA_Osp_N1_T6"
NA,"Osprey","Osp_N1","T6",7.5,"Pomacentridae","Chromis","amboinensis",5,NA,"NA_Osp_N1_T6"
NA,"Osprey","Osp_N1","T7",5.4,"Pomacentridae","Chromis","amboinensis",1,NA,"NA_Osp_N1_T7"
NA,"Osprey","Osp_N1","T7",15.4,"Holocentridae","Myripristis","sp",1,NA,"NA_Osp_N1_T7"
NA,"Osprey","Osp_N1","T7",6.5,"Pomacentridae","Chromis","margaritifer",3,NA,"NA_Osp_N1_T7"
NA,"Osprey","Osp_N1","T7",23.2,"Ostraciidae","Ostracion","meleagris",1,NA,"NA_Osp_N1_T7"
NA,"Osprey","Osp_N1","T7",6.5,"Pomacentridae","Chromis","margaritifer",4,NA,"NA_Osp_N1_T7"
NA,"Osprey","Osp_N1","T7",16.3,"Serranidae","Cephalopholis","leopardus",1,NA,"NA_Osp_N1_T7"
NA,"Osprey","Osp_N1","T8",5.8,"Pomacentridae","Chromis","amboinensis",2,NA,"NA_Osp_N1_T8"
NA,"Osprey","Osp_N1","T8",4.9,"Pomacentridae","Chromis","margaritifer",3,NA,"NA_Osp_N1_T8"
NA,"Osprey","Osp_N1","T8",13.2,"Labridae","Halichoeres","sp",2,NA,"NA_Osp_N1_T8"
NA,"Osprey","Osp_N1","T8",13.7,"Serranidae","Pseudanthias","pleurotaenia",2,NA,"NA_Osp_N1_T8"
NA,"Osprey","Osp_N1","T8",8.4,"Pomacentridae","Chromis","amboinensis",5,NA,"NA_Osp_N1_T8"
NA,"Osprey","Osp_N1","T8",7.8,"Pomacentridae","Chromis","margaritifer",5,NA,"NA_Osp_N1_T8"
NA,"Osprey","Osp_N1","T8",8.6,"Pomacentridae","Chromis","alpha",3,NA,"NA_Osp_N1_T8"
NA,"Osprey","Osp_N1","T8",9.4,"Pseudochromidae","Pseudochromis","sp",1,NA,"NA_Osp_N1_T8"
NA,"Osprey","Osp_N1","T8",6.9,"Pomacentridae","Chromis","margaritifer",5,NA,"NA_Osp_N1_T8"
NA,"Osprey","Osp_N1","T9",6.8,"Pomacentridae","Chromis","amboinensis",4,NA,"NA_Osp_N1_T9"
NA,"Osprey","Osp_N1","T9",5.6,"Pomacentridae","Chromis","margaritifer",6,NA,"NA_Osp_N1_T9"
NA,"Osprey","Osp_N1","T9",10.4,"Labridae","Labroides","dimidiatus",1,NA,"NA_Osp_N1_T9"
NA,"Osprey","Osp_N1","T9",5.8,"Pomacentridae","Chromis","margaritifer",4,NA,"NA_Osp_N1_T9"
NA,"Osprey","Osp_N1","T9",5.8,"Pomacentridae","Chromis","amboinensis",8,NA,"NA_Osp_N1_T9"
NA,"Osprey","Osp_N1","T9",4.5,"Pomacentridae","Chromis","margaritifer",6,NA,"NA_Osp_N1_T9"
NA,"Osprey","Osp_N1","T9",7.9,"Pomacentridae","Chromis","amboinensis",8,NA,"NA_Osp_N1_T9"
NA,"Osprey","Osp_N1","T9",21.2,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Osp_N1_T9"
NA,"Osprey","Osp_N1","T9",NA,"Pomacentridae","Chrysiptera",NA,5,"flavipinnis_6.8","NA_Osp_N1_T9"
NA,"Osprey","Osp_N1","T9",6.8,"Pomacentridae","Chromis","margaritifer",5,NA,"NA_Osp_N1_T9"
NA,"Osprey","Osp_N1","T9",5.9,"Pomacentridae","Chromis","amboinensis",7,NA,"NA_Osp_N1_T9"
NA,"Osprey","Osp_N1","T10",5.8,"Pomacentridae","Chromis","margaritifer",8,NA,"NA_Osp_N1_T10"
NA,"Osprey","Osp_N1","T10",7.3,"Pomacentridae","Chromis","amboinensis",1,NA,"NA_Osp_N1_T10"
NA,"Osprey","Osp_N1","T10",5.3,"Pomacentridae","Chromis","margaritifer",4,NA,"NA_Osp_N1_T10"
NA,"Osprey","Osp_N1","T11",6.5,"Pomacentridae","Chromis","amboinensis",4,NA,"NA_Osp_N1_T11"
NA,"Osprey","Osp_N1","T11",4.3,"Pomacentridae","Chromis","margaritifer",7,NA,"NA_Osp_N1_T11"
NA,"Osprey","Osp_N1","T11",6.8,"Pomacentridae","Chromis","amboinensis",12,NA,"NA_Osp_N1_T11"
NA,"Osprey","Osp_N1","T11",NA,"Pseudochromidae","Pseudochromis",NA,4,"flavipinnis_5.6","NA_Osp_N1_T11"
NA,"Osprey","Osp_N1","T11",5.9,"Pomacentridae","Chromis","amboinensis",4,NA,"NA_Osp_N1_T11"
NA,"Osprey","Osp_N1","T11",4.3,"Pomacentridae","Chromis","margaritifer",5,NA,"NA_Osp_N1_T11"
NA,"Osprey","Osp_N1","T12",6.7,"Pomacentridae","Chromis","amboinensis",1,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T12",5.7,"Pomacentridae","Chromis","margaritifer",3,NA,"NA_Osp_N1_T12"
NA,"Osprey","Osp_N1","T13",14.7,"Labridae","Bodianus","anthioides",1,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",NA,"Pomacanthidae",NA,NA,1,"Paracentropyge_multifasciata_10.3","NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",6.9,"Pomacentridae","Chromis","amboinensis",3,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",NA,"Pomacentridae","Chromis",NA,3,"retrofasciata_4.1","NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",NA,"Pomacentridae","Chromis",NA,4,"iomelas_5.3","NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",55.6,"Lutjanidae","Lutjanus","bohar",1,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",15.8,"Labridae","Bodianus","axillaris",1,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",10.2,"Serranidae","Pseudanthias","tuka",20,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T13",6.9,"Pomacentridae","Chromis","amboinensis",15,NA,"NA_Osp_N1_T13"
NA,"Osprey","Osp_N1","T14",10.2,"Pomacentridae","Chromis","alpha",3,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",NA,"Pomacentridae","Chromis",NA,1,"analis_13.4","NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",23.5,"Chaetodontidae","Chaetodon","lineolatus",1,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",17.4,"Acanthuridae","Acanthurus","thompsoni",6,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T14",16.4,"Mullidae","Parupeneus","multifasciatus",3,NA,"NA_Osp_N1_T14"
NA,"Osprey","Osp_N1","T15",14.5,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"NA_Osp_N1_T15"
NA,"Osprey","Osp_N1","T15",9.7,"Pomacentridae","Chromis","alpha",4,NA,"NA_Osp_N1_T15"
NA,"Osprey","Osp_N1","T15",14.5,"Labridae","Bodianus","axillaris",1,NA,"NA_Osp_N1_T15"
NA,"Osprey","Osp_N1","T15",17.4,"Holocentridae","Myripristis",NA,1,NA,"NA_Osp_N1_T15"
NA,"Osprey","Osp_N1","T15",10.3,"Pomacentridae","Chromis","alpha",1,NA,"NA_Osp_N1_T15"
NA,"Osprey","Osp_N1","T15",18.4,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Osp_N1_T15"
NA,"Saumarez","Saumarez_S1","T1",NA,"Balistidae","Sufflamen",NA,2,"chrysopterus","NA_Saumarez_S1_T1"
NA,"Saumarez","Saumarez_S1","T1",NA,"Chaetodontidae","Chaetodon","vagabundus",1,NA,"NA_Saumarez_S1_T1"
NA,"Saumarez","Saumarez_S1","T1",NA,"Chaetodontidae","Chaetodon","vagabundus",1,NA,"NA_Saumarez_S1_T1"
NA,"Saumarez","Saumarez_S1","T2",NA,"Diodontidae","Chilomycterus","reticulatus",1,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Pomacentridae","Dascyllus","reticulatus",1,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Pomacentridae","Dascyllus","reticulatus",1,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Pomacanthidae","Centropyge","tibicen",1,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Chaetodontidae","Chaetodon","lineolatus",1,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Pomacentridae","Dascyllus","reticulatus",6,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Acanthuridae","Acanthurus","xanthopterus",1,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Mullidae","Parupeneus","pleurostigma",1,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Chaetodontidae","Chaetodon",NA,2,"martensii","NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Pomacentridae","Dascyllus","trimaculatus",1,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Pomacentridae","Dascyllus","trimaculatus",1,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Pomacentridae","Dascyllus","trimaculatus",1,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Pomacentridae","Dascyllus","trimaculatus",1,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Pomacentridae","Dascyllus","trimaculatus",1,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Pomacentridae","Dascyllus","reticulatus",1,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Cirrhitidae","Paracirrhites","arcatus",1,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T2",NA,"Monacanthidae","Cantherhines","dumerilii",1,NA,"NA_Saumarez_S1_T2"
NA,"Saumarez","Saumarez_S1","T3",NA,"Chaetodontidae","Chaetodon",NA,1,"martensii","NA_Saumarez_S1_T3"
NA,"Saumarez","Saumarez_S1","T3",NA,"Chaetodontidae","Chaetodon",NA,1,"martensii","NA_Saumarez_S1_T3"
NA,"Saumarez","Saumarez_S1","T3",NA,"Labridae","Coris","pictoides",5,NA,"NA_Saumarez_S1_T3"
NA,"Saumarez","Saumarez_S1","T3",NA,"Labridae","Coris","pictoides",2,NA,"NA_Saumarez_S1_T3"
NA,"Saumarez","Saumarez_S1","T3",NA,"Pomacentridae","Dascyllus","reticulatus",3,NA,"NA_Saumarez_S1_T3"
NA,"Saumarez","Saumarez_S1","T3",NA,"Pomacentridae","Dascyllus","trimaculatus",2,NA,"NA_Saumarez_S1_T3"
NA,"Saumarez","Saumarez_S1","T3",NA,"Chaetodontidae","Chaetodon",NA,1,"martensii","NA_Saumarez_S1_T3"
NA,"Saumarez","Saumarez_S1","T4",NA,"Lethrinidae","Gymnocranius",NA,1,"euanus","NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Lethrinidae","Gymnocranius",NA,1,"euanus","NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Siganidae","Siganus","argenteus",1,NA,"NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Lethrinidae","Gymnocranius",NA,1,"euanus","NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Carangidae","Pseudocaranx",NA,1,"georgianus","NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Carangidae","Pseudocaranx",NA,1,"georgianus","NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Lethrinidae","Gymnocranius",NA,1,"euanus","NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Siganidae","Siganus","argenteus",1,NA,"NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Siganidae","Siganus","argenteus",1,NA,"NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Siganidae","Siganus","argenteus",1,NA,"NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Lethrinidae","Gymnocranius",NA,1,"euanus","NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Lethrinidae","Gymnocranius",NA,1,"euanus","NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Carangidae","Pseudocaranx",NA,1,"georgianus","NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Carangidae","Pseudocaranx",NA,1,"georgianus","NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Carangidae","Pseudocaranx",NA,1,"georgianus","NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Lethrinidae","Gymnocranius",NA,1,"euanus","NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T4",NA,"Chaetodontidae","Chaetodon",NA,2,"martensii","NA_Saumarez_S1_T4"
NA,"Saumarez","Saumarez_S1","T5",NA,"Lethrinidae","Gymnocranius",NA,1,"superciliosus","NA_Saumarez_S1_T5"
NA,"Saumarez","Saumarez_S1","T5",NA,"Acanthuridae","Naso","hexacanthus",1,NA,"NA_Saumarez_S1_T5"
NA,"Saumarez","Saumarez_S1","T5",NA,"Acanthuridae","Naso","hexacanthus",1,NA,"NA_Saumarez_S1_T5"
NA,"Saumarez","Saumarez_S1","T5",NA,"Acanthuridae","Acanthurus","dussumieri",1,NA,"NA_Saumarez_S1_T5"
NA,"Saumarez","Saumarez_S1","T5",NA,"Acanthuridae","Acanthurus","dussumieri",1,NA,"NA_Saumarez_S1_T5"
NA,"Saumarez","Saumarez_S1","T5",NA,"Carangidae","Pseudocaranx",NA,1,"georgianus","NA_Saumarez_S1_T5"
NA,"Saumarez","Saumarez_S1","T5",NA,"Acanthuridae","Acanthurus","dussumieri",1,NA,"NA_Saumarez_S1_T5"
NA,"Saumarez","Saumarez_S1","T5",NA,"Acanthuridae","Acanthurus","dussumieri",2,NA,"NA_Saumarez_S1_T5"
NA,"Saumarez","Saumarez_S1","T5",NA,"Acanthuridae","Acanthurus","dussumieri",2,NA,"NA_Saumarez_S1_T5"
NA,"Saumarez","Saumarez_S1","T5",NA,"Acanthuridae","Acanthurus","dussumieri",1,NA,"NA_Saumarez_S1_T5"
NA,"Saumarez","Saumarez_S1","T5",NA,"Lethrinidae","Gymnocranius",NA,1,"euanus","NA_Saumarez_S1_T5"
NA,"Saumarez","Saumarez_S1","T5",NA,"Acanthuridae","Acanthurus","dussumieri",1,NA,"NA_Saumarez_S1_T5"
